x1,x2,txt,len
-8.909485,-20.794495,the Jews should be expunged,27
-8.024156,-1.5265458,You motherfucking communist scum,32
6.802664,-4.381825,"DENNIS GO FUCK YOURSELF, NIGGER!!! COCKSUCKER STUPID FUCKING PUSSY!!!",69
7.2470403,-10.398535,What a cowardly Jew.,20
-0.9546726,0.1722143,DO YOU ALL GAYY ASS FAGS ALWAYS GIVE AUTOMATED RESPONSES?,57
9.491901,-15.694426,DEVIN PYLES IS GAY!!!!!!!!!!!!!!,32
-9.574865,-0.51410395,"""

 Niggers 
We need more information in this section regarding the widespread usage of the """"Jew's Harp"""" by Nigger Slaves in the Antebellum south,""",149
-2.753009,-12.9974,"Thank You your the Wellcome
ARABIC ASSHOLR GO BACK TO ARABIA YOU FUCKING ARABIC SAUDI!!  05:56, 14 Mar 2005 (UTC)",113
-27.319984,2.8095782,Fuck off faggot.,16
-0.5670147,3.306072,You god damn son of a bitch you fucking blocked me again.,57
0.3443528,-31.101625,"This is gay, really gay.",24
7.6757236,-20.557476,"Suck my c*ck 

You're  a nazi.",30
4.7397118,-10.159558,"""

  Nazi Germany and """"real Germany"""" are identical, you ḟucking reṯard.",77
-3.1087418,20.37232,i dont give a fuck nigga,24
16.438177,-9.329888,"MONGO is a wanker!

MONGO drinks semen while editing someone elses page! That dick!

MONGO is a homosexual crybaby!

MONGO is a motherfcuker!!

MONGO gets anal and oral every night from a five year old pig!

Wayward likes cocks!

Wayward likes teeth in his crust!",263
27.818226,2.3304467,"Yeah fuck you 

seriously fuck you.",35
-11.456927,-7.2491198,"I only have one computer to edit wikipedia pages, I don't have so many.",71
-7.845371,-15.61841,Get your cock out of your mothers ass so the nigger can get his back in.,72
12.413618,6.2333803,"""

 GO FUCK YOURSELF 
Anyone who likes this movie is a cocksucking faggot.",74
14.6140175,1.0722052,"This is just a perfect example of how Wikipedia fucks up, when a bunch of POV pushers decide they want to make an article sound as nasty as possible towards the Jews they hate so much.",184
-28.689194,-6.873998,Racist ignorant and fascist all in all disgusting boy,53
8.577787,7.0440426,Or i could just keep making accounts and we can have a conversation about how fucking gay you are.,98
20.941984,8.627023,== YOU ARE THE GAYEST KID IN THE FUCKING WORLD.,47
25.972229,11.694083,"""

 Fascist 

  Fascist YOU are a left-wing extremist fascist in support of the UAF.",84
-18.094246,-12.28537,Obviously there IS a reason you know nothing know it all female ejaculator.,75
-8.1810875,-17.266603,fuck you asshole wipe my ass homo,33
-16.129871,18.310947,YOLO FAG IS A CHINK NIG,23
11.898997,-26.319674,"intimidation, but what i would do with your fucking fat piggy face and people you pigs!! i wish to see you once in my life, i will fuck you and your fucking head and your fucking fat pig shemale, go and sport a little bite you bitch, you know what, i have fucked you and your rang of admin and paymont of wikipedia!!! i fuck you and your fucking Persian gay friend User:inuit18!!! you gay lond!! this fucking person is blocking me for this reason []!! because i have reported this fucking fat pig bitch shemale, for this person (User:inuit18) is vandalism the talk page of Jamal-al-Din Afghani.",594
5.278495,10.801549,"""

 You fucking no-life car fetishist 

Since it's obvious you don't get any pussy from the amount of time you spend on Wikipedia, why don't you go stick your little member into the exhaust pipe of your rattle can Legacy or """"Regushee"""" since you can't romanize Japanese you fucktard.",284
13.148515,8.435348,"Hey ,muslim dickhead !!!!!!!! Why don;t you go and shove Allah or whatever the fuck you call the retard up your stupid backwards ass !!!!!!!!! You fucking muslims are a bunch of jealous west hating mongs, Islam is a peaceful religion, BULLSHIT !!!!!!! There are many times when it refers to violence.",300
1.6033897,18.637306,"You're dead 

It won't be hard finding your faggot ass in that shit state.",74
26.495443,3.588488,"A POEM ABOUT ABE DASHIEL: THIS IS WHAT YOU ARE 

ABE DASHIEL IS GAY

O HE IS VERY GAY

O YAY

O HES SO VERY GAY

HOORAY

HE LIKES MEN

CUASE HES GAY

LES CELEBRATE

THAT IS WHO YOU ARE DASHIEL

U ARE VERY GAY

HOORAY!",217
-11.087456,-28.020782,"""

 Always complaining.",23
-12.783728,14.743219,"Tommy 

Fuck yo couch nigga!",28
-18.5973,-21.15818,"how big is the ass of salafis 

i wonder as u r fanatical salafi how big is ur ass ,, when u go to blow urself in a terrorist attack .",134
-13.891048,-25.84411,"Hey

Why the fuck would I vandalize my own article, dipshit?",60
13.352956,-15.79404,"FUCK YOU! FUCK EVERYBODY HERE AND THEIR FUCKING GAY RULES! YOU CAN ALL BURN IN HELL, YOU SLUT, WHORE, MOTHERFUCKER, BITCH, FAGGOT, DICK, ASSHOLE, DOUCHEBAG, NIGGER, COCKSUCKER, CUNT, COW!",187
-0.75145626,-8.353861,"how dare u you german piece of dog shit 

dont u fucking clear my edit ever again u piece of horse shit faggot",110
0.23386912,-22.696383,"RETARD 

I'ts my flippen opinion anyways and how about get a life intead of reporting peoplego get laid you stupid gay virgin",125
-2.6369789,-5.1699834,"' Bold text 
'BRIDGER IS THE MOTHER FUCKING SHIIIIIIIIIIIT.",59
-13.721999,-25.888023,You're still a closet homosexual.,33
6.070967,3.9507213,You fucking suck you shitty Jew.,32
-19.142923,-13.162817,"Islam is the fastest growing religion in the world 

Have to love it, you dumb ugly racist!!",92
18.923487,21.920128,is it because it is of my naked mum having sex with me?,55
17.281399,3.677647,"""

 TYPICAL COMMUNIST CENSORSHIP.",33
13.501248,28.682848,"THIS IS AWFUL, JUST AWFUL!!! ALL GERMANS ARE MURDERERS THE BLOOD OF 7 MILLION JEWS IS ON YOUR HANDS 7 MILLION GODS CHOSEN FOLK YOU ARE ALL GOING TO HELL BYE BYE DUMKOPFS!!!!",173
-24.363638,8.419364,"In defence of China! 

Hey Koreans, who the fuck do you think you're dealing with.",82
23.935709,2.7489216,"She is a Motherfucker 

I will block you Motherfucker, Shit, bitch, punch, kill, swear, do nudity, so shut up, frickin around give you drugs, call you names like shit, fuck, bum, poo, damn! so fucker, you will be blocked and dead you shit and fuck, and I will do the rude finger sign.",284
-7.826992,26.267763,"HOW MANY PALESTINIAN CHILDREN HAVE YOU SLAUGHTERED TODAY, YOU HOOKNOSE DEVIL?",77
-9.84898,-6.012335,"YOU BRAINLESS EDITORS 

You idots are probably majority white.",62
-25.51347,13.30437,"A Message to You Shadeed
Hi, n!gger!",36
-11.373582,-11.621631,"Pissed of Nigger + A lot of computers in my school = A lotta Vadalizm 

Ha.",75
-10.59699,-0.812229,"Hello 

Hey asshole! I kill you.",32
2.867853,-25.663925,"Yes, complain to your rabbi and then go shoot some more defenseless Arabs to take out your frustration.",103
15.646757,9.192332,( ) oh no! blocked from wikipedia! my life is OVER!!!!!!!!! eat my fucking pussy you whore.,91
3.8568404,-5.0287337,"""

haha you are a dumb shit.",28
10.484195,1.6640875,I wonder if this niggaaarr pussiieee remembers me.,50
9.036399,-29.011072,"Chortle Chortle 
You are so gay.",32
-2.487042,8.236084,"Sallary controversy  

Arzel, watch your back on the street

delete the truth , ill cut you on the street

The president of the Peabody Essex Museum Dan Monroe makes $578,254.",175
-6.0069127,8.339156,He is a Nazi Nordicist.,23
-6.853112,11.945573,"STOP SUCKING THAT FATASS' DICK, YOU NIGGERLOVING KIKE",53
-15.522521,-10.001677,"Fred, shut up you sad old twat, no one is interested in 'i think i'm fucking god' wiki moderators.",98
7.3215604,-25.119764,Go get your self a g/f you homo.,32
-17.279732,14.692758,GAY.,4
-24.612387,-2.6780667,ZHANZHAO IS A MOTHERFUCKING PUSSY INDIAN-CHINESE BASTARD! http://twitter.,73
20.509666,5.8619,"Robbie Hummel 

Way to speedy delete my Robbie Hummel article! It's now a real article and you can't do anything about it.",122
6.352788,-16.290693,"Negro, Please 
Now I know why Malcolm was musrdered so callously.",65
0.17685467,-7.7444363,I HOPE ISRAEL GETS WIPED OFF THE MAP,36
-18.118998,-9.721933,Congrats for being a total fucking faggot.,42
-13.590558,7.172692,"HOE 

Your A slut hoe basstatard homo rapeist",45
17.984161,22.096882,IRISH BIGOT PROTESTANT BASTARD.,31
-13.156787,-9.393394,"""

Which part did you find to be false?",39
-14.659047,-8.723572,STAY THE FUCK OFF MY PAGE YOU HOMOSEXUAL.,41
-10.832304,-7.480305,"I dont like you
You are like a Wiki Nazi always deleting stuff that people put up that is TRUE.",95
13.667882,4.5924926,Rklaton is faggot and loves to suck cock and get his ass fucked by 30 guys a day,80
14.672587,10.123839,I'm the bigot?,14
-14.593133,-3.794569,"""

The additions I made were 100% factual.",42
-20.87639,15.350573,"/!\ GAY WARNING /!\

THIS USER IS A GAY AND A DELETION TROLL!",61
8.133814,-2.9257917,Shit nigga WTF CHILL DEM BITCHES DOG!!!!,40
11.149895,25.42081,"stfu ==

WHY DONT U STFU AND GET A LIFE! IF YOU LIKE TO PLAY THAT GAY GAME SO MUCH, DO IT AND FUCK OFF!",103
-4.959341,-3.1043913,"Must really suck to be a serb
Owned by the Ottomans, owned by the habsurgs, asskicked by the ustashe, bombed to bits by the usa, outbred by albanians.",150
-3.5961316,5.386186,"What shit u talk to me, communist rat?",38
-1.4680352,0.5768643,"Bullzeye is a faggot and comments on things he knows nothing about, I apologize for nothing.",92
-4.298808,-0.84876955,RSPW Poster is a sick gay freak,31
17.238758,12.444493,This movie is for Nigger lovers!!,33
-9.891028,26.797247,Why don't you go back to Turkey if it is so fantastic?,54
17.820986,-5.0458655,"Psycho ==

Why do you keep telling us that our page is being vandalized!!!?",75
15.204218,19.968267,"Fuck You Danish hater! 

Fuck you arsehole muslim lover.",56
-7.649589,-23.391941,What exactly did I spell wrong?,31
0.11213483,-15.75545,this guy is a dirty jew213.,27
-5.671951,-0.71764815,"fuck u asshole 

cock dick ass fuck shit bitch fucccccckkkkk yoooouuu u german fag",82
11.9972925,12.354619,HES A NIG*ER! LOLOLOLOLOLOL,27
-13.670732,-0.40238172,„Same Ukraininan vandal” — same to who?,45
0.043031573,-15.001667,"Hey Fucko 

Hello.",18
13.082014,-22.345062,"Fuck 

Fuck you rapist",22
18.498669,-14.890581,"Steve, you're a fucking idiot who should be bludgeoned to death with a piece of rusty rebar.",92
-14.696454,-21.967934,REMOVING CUM STAINS FROM THE FAGGOTs THAT JACK OFF HERE,55
-29.373148,-7.6619716,This bitch is a cunt!,21
16.362625,-1.367378,"You're right 

Being Latino doesn't stop you from being a rapper, but being a homosexual from a suburb in California, and an administrator on Wikipedia does.",157
0.97972715,3.4926083,"Hello neo-nazi 

please do so, ban me from wikipedia.",53
-19.894526,-4.504736,"""

 A barnstar for you! 

  The Real Life Barnstar gay gay gay    """,67
-9.441333,-8.249417,""" 

Hi, this Klptyzm again.",27
2.2005165,-2.2730684,fuk you fucked up sinhalese motherfucking assholes wanna suck my cock bitch ass .,81
3.9095733,-6.013743,you are a gay anti-hindu bastard,32
-4.3177786,-4.504516,"Niggers 

niggers everywhere69.",31
-7.3810253,5.074419,You are such a nigger!,22
-12.975715,-19.99874,"hey 

hey faggot, are you dead yet?",35
-6.538592,1.5207853,"""*a-hem*.",9
5.5801277,5.116794,I can only assume.,18
9.944753,11.9986725,"""== Wonderfull.",15
-20.948618,3.931014,"UNLIKE THE ANCIENT GREEKS, THE IDIOT WHO BLOCKED ME IS A MONGREL CREATED BY INTERBREEDING WITH THE TURKS.",105
9.034789,18.073578,"Gay
Everyone is e-mailing me about deep shadow and you.",55
-4.262099,-11.368723,"""
Yes yes, """"personnal attacks"""", reacting to homophobic attacks.",65
-5.3819003,-18.075958,"You were right to replace the content, Shanghai Pride is for FAGGOTS.",69
-4.1564755,18.910772,"""

 Just dropping by.",21
-16.726715,-2.196826,"Ronald McDonald is gay and he has a fart fetish 

Ronald McDonald is going to rape you in the ass with his massive penis and then he is going to fart on your face because he is gay 219.",185
15.516759,-5.1207776,edit filter disturbs i can't add a gay userbox to your userpage,63
12.007891,-5.635628,i hope you die you fucking pedophile.,37
-11.224348,12.754996,YOU HAVE NO RIGHT FOR Your RACIST block Syrthiss!!  Iguarantee that Jimbo will hear about this and you shalll be punished accordingly!  White Hoods like you DONT belong in WIKI!  Your CYBERLYNCHING DAYS R Over You Racist Jerk!,226
-9.584041,5.949508,"""

YOUR MOM IS SO FAT, SHE GETS CASHBACK WHEN SHE ORDERS AT BURGER KING!

YOUR MOM IS SO UPPER MIDDLE CLASS THAT SHE DOESN'T RECYCLE FLOSS!

YOUR MOMS FAT CUNT IS SO JUICY WHEN I CRAMMED MY HUGE COCK INTO IT SHE SAID """"THANKS"""" D

DICKSUCKER D""",244
-20.94207,10.917319,Get off my fucking back.,24
-2.2739446,17.5142,"Hello, you disgusting transsexual.",34
28.232866,-2.1242247,"again again again 

this is not going to stop.",46
-21.385942,-3.7000964,NIGGERS ARE BLACK.,18
-9.532605,-2.2092037,come on fag report me!,22
25.402746,3.4553683,Why are you such a homo?,24
1.2984581,29.840199,"Your a FUCKING Jew

All Jews do is wine wine wine

All they want is money and power

they hide there fucking jew gold and act poor so they can get more money for the pussies who feel bad for poor people",202
1.6781999,19.392794,"Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick
 Cline is a fucking twat ==

 John Cline is gay 

He sucks dick",1726
10.320881,-12.737946,"""Oh my.",7
17.098848,17.725676,See you in two days.,20
-18.133049,9.206298,Mmmm.,5
21.86865,1.0483868,"and your little faggot boy Propol, pray, pray little wonk that I don't find your little ass and kill you",104
-19.755365,8.541071,"Oh yes, john let us all join the hate fest against turks.",57
9.357108,0.10775783,"Pedofile 

You are one.",23
-1.1746082,-15.041537,Bitch nobody cares about your myspace.,38
-0.47889853,3.737748,"==

Fuck you.",13
-9.745269,17.94552,Everyone is gay.,16
-0.37496203,-10.856333,"Objectivism 

Hey Walter, dont you remember me.",47
-3.0431511,-28.562508,"You're not an admin, so shut the fuck up faggot.",48
12.198807,29.58483,"Hey, CambridgeBayWeather, quit being suck a fucking homo and get a fucking life instead of just sitting around and making sure nobody fucks with wikipedia.",155
-10.679681,-12.685045,"DEATH TO ARABS! FREE THE JEWISH HOMELAND OF JUDAH AND SHOMRON FRÓM ILLEGAL ÁRAB OCCUPATION! END ARAB COLONIALISM AND ARAB IMPERIALISM! 

DEATH TO ARABS! FREE THE JEWISH HOMELAND OF JUDAH AND SHOMRON FRÓM ILLEGAL ÁRAB OCCUPATION! END ARAB COLONIALISM AND ARAB IMPERIALISM!",275
17.158745,16.113625,Go stuff yourself .,19
6.64903,-12.204817,Did you see what someone wrote?,31
-16.317778,-1.1566241,"Dont give a fuck, russian murdering filth!",42
-5.9125257,-31.571136,"Go to hell 

as i said my school has well over 100 pc's so you can block it you  muther fucking gay wankers who's moms lick nuts.",129
-2.8743827,10.985265,ok your site already fucked so i cant fuck it up no more fuck as nigga,70
18.872887,11.949173,'''AND SUPPRESS HIS ACCOUNTS OF HOMOSEXUAL ENCOUNTERS IN HIS LETTERS TO VARIOUS CORRESPONDENTS,94
-10.835822,-26.798988,which one you faild the exams or the names?,43
-13.7636795,-13.722715,EUROVISION IS GAY CUZ OF OLD SHIT EADTERN BLOCK COUNTRIES Y DPNT THEY FUCK OFF,78
17.805042,-21.44414,"Wiki Nazi

don't tell me to 'stay cool' you are an asshole.",59
-14.505226,5.3572,Fat bastard.,12
-5.3859897,15.122707,"fucking virgin fuck 

go fuck yourself geek

ps: you have an average sized penis at best",88
11.398769,29.796957,Simon Mills is pretty gay.,26
-7.23855,-19.208338,"big>I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS",993
1.7439297,-1.2152399,EAT SHIT YOU WHITE SUPREMACIST FAGGOT,37
8.918714,22.634352,U R A FUCKIN MUSLIM ARENT U?,28
-7.0741873,-4.908154,"wow avatar is gay 

yes.",24
-9.142117,-15.444467,YOu motherfucker Pablo.,23
-1.2745007,1.292219,"You can go fuck yourself 

Shit on your robot clit shitgiggler",62
-20.967869,10.917071,"Anonymous 

You gay Afambro fuck you",36
11.949865,-12.172496,"Hello, you disgusting transsexual 

You are a grotesque blight upon the earth.",78
22.261297,1.5417918,How about this?,15
11.549978,11.401679,.,1
11.814839,3.7136037,All editor are gay.,19
-8.216203,-20.43811,crazy nerd who dislikes women,29
15.495618,-24.64354,Fuck you Indian piece of shit.,30
21.394644,19.147125,Wikipedia can go straight to fucking hell!!!! how the fuck is the karaoke kings inappropriate!?,95
6.7399807,13.097103,"""

We can all tailor hypotheticals to fit our arguments, but they are irrelevant, practical application is the real test.",121
-0.3529141,15.068593,you are an idiot.,17
24.302238,-0.8406974,HEHE OH I AM VERY OFFENDED' LMAO YOUR JUST A HOMOSEXUAL BLOW JOBBIN OLD LADY!,77
8.654829,20.41279,they are retarded niggers,25
-3.0291984,-16.51457,Hey u crowbeat .,16
-9.513397,-3.5749054,"Dear Yandman 

Fuck you, do not censor me, cuntface.",52
1.6058029,35.698696,PLEASE STOP RUINING MY LEGITIMATE EDIT.,39
-2.3039834,9.239014,"BKBKBKBK
IM SOOO SORRY FOR SAYIN THOSE NAUGHTY WORDS TO YOU.",60
-20.764187,-0.99744505,MR laws is a homosexual,23
-5.688813,-5.378343,.,1
-0.41886112,24.088503,"Stop reverting me 

You little faggot 94.",41
-11.065088,-5.0761805,MENUDO IS GAY! 69.,18
-18.693407,18.26482,"Hi enemy

You will NEVER be able to get rid of me faggot.",57
21.107916,3.057285,nigga ass ho shit this is a whole school so multiple people are shitting on your site daily SORRY DAWG,102
15.708867,21.461733,"Fucking niggers thanks for wasting my time here,I'll just go back to vandalizing this shithole",94
-7.396307,-16.617378,"First of all, what the fuck does homosexuality have to do with anything?",72
15.913489,-13.715195,"you are gay 

faggot, trying to block my ass, I'M BEHIND SEVEN PROXIES!",71
19.619816,-7.3241754,Listen here faggot im not in the mood for your shit so pls shut the hell up!,76
17.774693,25.321865,"fucking little white nazis always want to get there way, they believe fair is a shade of skin not a form of equality.",117
0.68881,-18.4487,200,3
4.9680567,-31.836393,editors are gay they should all go fuck themselves,50
11.61685,-7.3254423,Daedalus is nothing but a filthy n!gger and a cyberstalker who sits in his mommy's basement and who fails - yet again - at trying to ban me and stop me from getting my lulz on.,176
13.854419,-6.428062,Remeber rahmatul lil alameen?,29
26.340939,2.4942677,"FUCK U DIRTY INDIAN 

I HATE INDIANS.",37
-3.2572718,-3.0317407,America is so much richer with these niggers around.,52
-11.754645,4.179377,"If you're a motherf**king a**hole, what can I do?",49
5.277826,19.067627,I'm gonna fuck you up sand niger!,33
26.97021,-1.8057443,"He is a Tajik and thus an ethnic Persian, Tajik=Persian, idiot Pashtun Turk.",76
7.355431,0.5651257,.,1
-3.6484094,0.025145322,innit you are totally gay and shit,34
-4.460719,-15.850362,D'Souza is a closeted homosexual.,33
1.3267329,-4.8921056,"""yo, fuck you """"amigo"""".",24
-14.170591,10.362779,THE FUKKING RETARDO RACISTO KANUCK,34
-18.065685,-14.643345,you senile old homo.,20
-18.97939,4.369695,Stop the blind hatred of theists and i'll think about it cuntface.,66
-12.747247,-23.467787,WHY ARE YOU SUCH A GAY NIGGER?,30
6.276107,-11.83283,"Hey 
Fuck you, you Russia-loving cunt.",38
-18.132595,12.493237,"Fuck you all, antisemitic faggots.",34
2.600988,-4.8947325,"Message 

Go fuck Loy Wong, you dirty, old, white, asian basher.",64
-19.438396,-1.3444793,Jew supremacist liar.,21
23.335178,4.2668486,loser - you can't block me forever you admin ego hippie freak,61
11.149114,25.419153,"We should point out her filthy political philosophy

Who gives a damn if she's shagging some toyboy?",100
-4.1191006,-14.071178,"Must really suck to be a serb
Owned by the Ottomans, owned by the habsurgs, asskicked by the ustashe, bombed to bits by the usa, outbred by albanians.",150
27.012857,-3.8939965,"faggot! 

It is a dysfunction sexual and corruption of the brain.",65
-9.189534,-20.444126,hate you and think you are too way too dam fat.,47
27.39106,12.758733,"You fucking guinea wop, greaseball, guido, new york piece of shit.",66
10.273213,3.5165303,"""horribly curse us
               Christians (as Lyra also writes) and from that draws the
               conclusion that they must not be the people of God.",157
-8.189048,-19.794228,Just a bunch of 2 inch gay fuckers slapping each other on the backs for being cocksmoking losers,96
1.9734807,4.7752376,"faggot 

You lil piece of shit I haven’t vandalised nothing I will fuck u up wh",81
-3.8263276,-9.814809,Why is wikipedia so unbelievably gay?,37
13.7911005,22.990526,I'm a total niggercocksucking faggot.,37
-2.9182613,16.815422,"You are such a fucking faggot, there's no need for references for something that can't really be reliably cited.",112
1.2442952,20.36828,"star wars sucks 

peoplw with no lives like that gay stuff",58
-11.1311245,-15.034576,"""

 JetStreamer sad reality 

That guy is a gay, a homosexual, a passive one, very insecure in himself and he's a racist who hates Serbia and that's why he keeps deleting this article.",184
-6.592307,7.2787075,"Yo 

Hey maggot how to fuck you doing bitch?",44
13.424429,14.628675,"erm, your gay.",14
17.656275,-21.149,"""

 THE BOSTON RED SOX 

""""The Red Sox are the greatest team in baseball.",73
-16.104149,10.513256,RACIST FAGGOTS THAT MODERATE WIKIPEDIA ARE GOING TO MEET THEIR MAKER,68
9.53074,-18.125488,"hi 

if you know clown will kill me guy then tell him that he is stupid, ugly, fat, gay, his mother's a whore, he smells like shit, he's an asshole, a bastard, and his little name just might be the gayest fucking thing i have ever heard.",237
3.7101903,-6.9178715,"fucking 

faggot

hopefully somone rapes or eats you soon you fucking idiot",75
28.537817,-2.2035918,fucking germanian piece of shit,31
25.386171,0.3230469,Im a fag.,9
8.659134,9.384694,even if we hate furfags and llolis and kid fuckers,50
1.8899804,33.57998,You are a fucking cunt and a half.,34
9.547414,31.93767,"you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you can't keep me down nigger 
you c",4190
